Validation,ID,Submission,interwiever_name,type_interview,donor,pdmtype,office,unique_number,not_loc,ben_det_oblast,ben_det_raion,ben_det_hromada,gps_coordinates,not_mpca,not_cash_for_rent,not_cash_for_repair,agree_interviewed,age,sex,status_person,how_many_family,family,did_receive_cash,did_receive_cash_no,cash_repair_type,cash_repair_type_other,register_receive,register_receive_other,assistance_delivered,assistance_delivered_other,satisfied_process,satisfied_process_no,satisfied_cash_amount,how_much_money,how_much_money_yes,time_registered_assistance,experience_problems,experience_problems_yes,assistance_delivered_other_001,know_people_needing,know_people_needing_yes,organization_provide_information,better_inform_distribution,better_inform_distribution_other,rate_quality_assistance,rate_quality_assistance_dis,sectors_cash_assistance,sectors_cash_assistance_other,sectors_cash_assistance_food,sectors_cash_assistance_clothing,sectors_cash_assistance_utilities_heating,sectors_cash_assistance_healthcare,sectors_cash_assistance_hygiene_items,receive_additional,rent_benefit,rent_benefit_no,access_adequate_housing,improve_living,improve_living_other,spent_cash_assistance,spent_cash_assistance_yes,spent_cash_assistance_rent,money_received,money_received_other,assistance_enough,assistance_enough_no,assistance_other_repairs,assistance_other_repairs_yes,assistance_other_repairs_rate,brochure_provided,basic_needs_priorities,living_conditions_interventions,living_conditions_interventions_no,who_assisted,who_assisted_other,issues_regarding_repaired,issues_regarding_repaired_yes,shelter_assistance_return,shelter_assistance_return_no,planning_staying_repaired,planning_staying_repaired_other,planning_staying_repaired_no,square_metres,dwelling_water_proof,access_running_water,access_hot_water,access_washing_facilities,access_sanitation_facilities,access_heating,property_draft_proofing,property_adequately_insulated,property_double_glazed_windows,formal_agreement_landlord,access_external_locked,access-private_space,current_living_space,household_currently_have_clothing,two_weeks_household,receive_shelter_assistance,receive_shelter_assistance_no,needs_community_currently,needs_community_currently_other,any_member_household,any_member_household_yes,provide_someone_commission,provide_someone_commission_yes,provide_someone_commission_yes_other,feel_safe_travelling,feel_safe_travelling_bad,feel_treated_respect,know_address_suggestions,know_address_suggestions_yes,know_address_suggestions_yes_ndnp,know_address_suggestions_yes_ndnp_other,know_address_suggestions_no,know_address_suggestions_no_other,submitted_feedback_complaint,feedback_reporting_channels,feedback_reporting_channels_other,comment,not_thank
,479045305,9/13/2023 5:10:28 PM,Олексій,remote,PF,carep,lviv,973036475,,lvivska,zolochivskyi,,,,,,yes,48,female,yescap,1,1,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trtw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,smwi,,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Велика подяка за допомогу у такий важкий час,
,479041999,9/13/2023 5:03:23 PM,Тетяна,remote,PF,carep,lviv,677421816,,lvivska,lvivskyi,lvivska_2,,,,,yes,44,male,yescap,3,3,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,"в будинку місцева влада проводить ремонтні роботи, після чого, розпочнемо внутрішні роботи в квартирі",yes,,no,,,dnb,,pina,,wanb,,no,,,,other,мешкають в іншому місці так як тривають ремонтні роботи в будинку,,,,,,,,,,,,,,,,,,rsca,,tpre | tput | tptr,,no,,no,,,rcyc,,rcyc,yes,pvyf,,,,,smyc,cnbe,,,
,479032223,9/13/2023 4:46:32 PM,Тетяна,remote,PF,carep,lviv,676740103,,lvivska,lvivskyi,lvivska_2,,,,,yes,60,female,yescap,2,2,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,yes,,,other,частково на побутові речі,no,"дорогі ціни на все, тому цієї суми мало",yes,частково на побутові речі,rtsi,dnb,,pidk,,wanb,,no,,,,other,"мешає на орендованій квартири, поки тривають ремонтні роботи будинку, лише потім розпочнуть ремонт в квартирі",,,,,,,,,,,,,,,,,,rsca,,tphs | tpre | tput,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,479020391,9/13/2023 4:23:05 PM,Тетяна,remote,PF,carep,lviv,994165780,,lvivska,lvivskyi,lvivska_2,,,,,yes,30,male,yescap,3,3,yes,,rphr,,rrip,,asbc,,ndyl,,yes,no,,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,"місцевою владою проводяться ремонтні роботи в будину, після чого розпочнуться роботи в квартирі",yes,,no,,,dnb,,pidk,,wanb,,no,,,,other,"місцевою владою проводяться ремонтні роботи в будину, родина орендує квартиру",,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,,
,479014205,9/13/2023 4:11:53 PM,Тетяна,remote,PF,carep,lviv,980721882,,lvivska,lvivskyi,lvivska_2,,,,,yes,30,female,yescap,2,2,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,"будинок в аварійному стані, проводяться ремонтні роботи, після чого розпочнемо ремонт квартири",yes,,no,,,no,,pina,,wanb,,no,,,,other,"будинок в аварійному стані, проводяться ремонтні роботи, після чого розпочнемо ремонт квартири",,,,,,,,,,,,,,,,,,rsca,,tphs | tpre | tput,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,,
,479011602,9/13/2023 4:06:58 PM,Олексій,remote,PF,carep,lviv,679286014,,lvivska,lvivskyi,lvivska_2,,,,,yes,54,female,yescap,2,2,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,no,Дуже дорогий ремонт стелі і даху,no,,,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дуже дякую за таку потрібну допомогу,
,479007904,9/13/2023 4:00:09 PM,Тетяна,remote,PF,carep,lviv,630685541,,lvivska,lvivskyi,lvivska_2,,,,,yes,77,male,yescap,2,2,yes,,rphr,,rrip,,asbc,,ndyl,,yes,no,,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,"ще не витрачали, чекаємо поки зроблять ремонті роботи в будинку місцева влада",yes,,no,,,dnb,,pina,,wanb,,no,,,,other,"мешкає в іншій квартирі, поки тревають ремонтні роботи в квартирі",,,,,,,,,,,,,,,,,,rsca,,tphs | tpre | tput,,no,,no,,,rcyc,,rcyc,no,,,,nknk,,,cnbp,,,
,479000344,9/13/2023 3:47:50 PM,Олексій,remote,PF,carep,lviv,987892832,,lvivska,zolochivskyi,zolochivska_3,,,,,yes,91,female,yescap,1,1,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,smwi,,yes,,yes,Дрова на зиму,rtvs,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Ця допомога дуже важлива для мене у такий важкий час. Дякую Вам,
,478999219,9/13/2023 3:45:44 PM,Тетяна,remote,PF,carep,lviv,962303243,,lvivska,lvivskyi,lvivska_2,,,,,yes,70,female,yescap,0,,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,ndna,,yes,dbad,,rtvs,,,,,,,,,,,,,,,no,,,other,придбання мебелі,yes,,no,,,dnb,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,,
,478994072,9/13/2023 3:36:21 PM,Тетяна,remote,PF,carep,lviv,964257017,,lvivska,lvivskyi,lvivska_2,,,,,yes,70,female,yescap,0,,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trtw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,smdi,,yes,,no,,,dnb,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tphi | tphs | tput,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,478988369,9/13/2023 3:26:41 PM,Тетяна,remote,PF,carep,lviv,679926610,,lvivska,lvivskyi,lvivska_2,,,,,yes,82,female,yescap,0,,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,yes,,,other,кошти витрачала лише на лікі,yes,,yes,кошти витрачала лише на лікі,rtsi,dnb,,pina,,wanb,,no,,,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,no,,,,nknk,,,cnbp,,,
,478984520,9/13/2023 3:20:09 PM,Олексій,remote,PF,carep,lviv,673664194,,lvivska,lvivskyi,lvivska_2,,,,,yes,62,female,yescap,1,1,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Велика подяка за допомогу у такий важкий час,
,478980223,9/13/2023 3:12:57 PM,Олексій,remote,PF,carep,lviv,674544621,,lvivska,lvivskyi,lvivska_2,,,,,yes,74,female,yescap,1,1,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trtw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,no,Ремонт дуже дорогий,no,,,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дуже дякую за таку потрібну допомогу,
,478975915,9/13/2023 3:06:27 PM,Тетяна,remote,PF,carep,lviv,982925461,,lvivska,lvivskyi,lvivska_2,,,,,yes,80,male,yescap,2,2,no,"Беннефіціар повідомив, що реєструвався на допомогу у м. Львів, однак нічого не отримував ще, смс повідомлення не надходило",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,478971261,9/13/2023 2:58:17 PM,Тетяна,remote,PF,carep,lviv,962772195,,lvivska,lvivskyi,lvivska_2,,,,,yes,50,female,yescap,0,,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,"придбання матеріалів та викладення міжкімнатних простінок, міжкімнатні двері",no,"дорога вартість на матеріали, ремонт ванної кімнати обила за власний рахунок",no,,,no,,piys,,wacd,,no,,no,"проходить ремонт квартири, чекає закінчення, щоб повернутися",other,"проходить ремонт квартири, чекає закінчення, щоб повернутися",,,,,,,,,,,,,,,,,,rsca,,tphs | tpre | tpla,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,478969423,9/13/2023 2:55:15 PM,Олексій,remote,PF,carep,lviv,964315685,,lvivska,lvivskyi,lvivska_2,,,,,yes,58,female,yescap,4,4,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,no,Дуже все дорого. Була ще інша допомога,no,,,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дякую за турботу. Дуже приємно отримувати допомогу,
,478963498,9/13/2023 2:44:15 PM,Тетяна,remote,PF,carep,lviv,631776761,,lvivska,lvivskyi,lvivska_2,,,,,yes,41,male,yescap,1,1,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbad,,rtvs,,,,,,,,,,,,,,,no,,,other,космітичний ремонт квартири,yes,,no,,,no,,piys,,wacd,,no,,no,"проводиться ремонт,вимушений виїхати",other,"проводиться ремонт,вимушений виїхати",,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,,
,478956812,9/13/2023 2:33:07 PM,Олексій,remote,PF,carep,lviv,951349495,,lvivska,lvivskyi,lvivska_2,,,,,yes,42,female,yescap,4,4,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,no,Дуже дорогий ремонт стелі,no,,,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Щиро дякуємо за таку потрібну і важливу допомогу,
,478956637,9/13/2023 2:32:49 PM,Тетяна,remote,PF,carep,lviv,632870509,,lvivska,lvivskyi,lvivska_2,,,,,yes,62,female,yescap,0,,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,на внутрішні роботи приміщення,yes,,no,,,yes,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,478950529,9/13/2023 2:23:00 PM,Олексій,remote,PF,carep,lviv,503116956,,lvivska,lvivskyi,lvivska_2,,,,,yes,47,female,yescap,2,2,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт пошкодженої машини. Ремонт житла,yes,,yes,Ремонт пошкодженої машини,rtsi,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Ця допомога дуже важлива для мене у такий важкий час. Дякую Вам,
,478949440,9/13/2023 2:20:57 PM,Тетяна,remote,PF,carep,lviv,968203298,,lvivska,lvivskyi,lvivska_2,,,,,yes,32,female,yescap,3,3,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,"чекають коли місцева влада встановить вікна, потім розпочнуть ремонт",yes,,no,,,no,,pina,,wanb,,no,,,,other,"родина не має можливості там мешкати, поки не зроблять ремонт",,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvyf,,,,,smyc,cnbe,,,
,478944903,9/13/2023 2:12:14 PM,Олексій,remote,PF,carep,lviv,506884864,,lvivska,lvivskyi,lvivska_2,,,,,yes,33,female,yescap,2,2,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дякую за турботу. Дуже приємно отримувати допомогу,
,478943008,9/13/2023 2:09:21 PM,Тетяна,remote,PF,carep,lviv,635312628,,lvivska,lvivskyi,lvivska_2,,,,,yes,32,male,yescap,1,1,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,ndna,,yes,dbtd,,rtvs,,,,,,,,,,,,,,,no,,,other,"ще нвитрачав, чекає на встановлення вікон від місцевої влади, після чого розпочну ремонт",yes,,no,,,no,,pina,,wanb,,no,,,,yes,,,,,,,,,,,,,,,,,,,rsca,,tphs | tput | tpla,,no,,no,,,rcyc,,rcyc,yes,pvyf,,,,,smyc,cnbe,,,
,478930268,9/13/2023 1:46:37 PM,Тетяна,remote,PF,carep,lviv,671399431,,lvivska,lvivskyi,lvivska_2,,,,,yes,74,female,yescap,0,,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbad,,rtvs,,,,,,,,,,,,,,,no,,,other,відновлення ванної кімнати та заміна комунікацій,yes,,no,,,no,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpre | tput | tpla,,no,,no,,,rcyc,,rcyc,no,,,,nkhb,,,cnbp,,,
,478927651,9/13/2023 1:42:11 PM,Олексій,remote,PF,carep,lviv,972535959,,lvivska,lvivskyi,lvivska_2,,,,,yes,58,female,yescap,3,3,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Велика подяка за допомогу у такий важкий час,
,478924340,9/13/2023 1:36:07 PM,Тетяна,remote,PF,carep,lviv,931288583,,lvivska,lvivskyi,lvivska_2,,,,,yes,54,female,yescap,3,3,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbtd,,rtvs,,,,,,,,,,,,,,,no,,,other,"ще не витрачала кошти, чекає коли встановлять вікна, після чого розпочнуть ремонт",yes,,no,,,no,,pidk,,wanb,,no,,,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,478919715,9/13/2023 1:26:54 PM,Олексій,remote,PF,carep,lviv,985130509,,lvivska,lvivskyi,lvivska_2,,,,,yes,55,female,yescap,3,3,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,yes,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дякую за турботу. Дуже приємно отримувати допомогу,
,478918954,9/13/2023 1:25:43 PM,Тетяна,remote,PF,carep,lviv,632509985,,lvivska,lvivskyi,lvivska_2,,,,,yes,51,female,yescap,1,1,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbtd,,rtvs,,,,,,,,,,,,,,,no,,,other,вікна та стеля,yes,,no,,,no,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tphi | tpre | tpla,,no,,no,,,rcyc,,rcyc,yes,pvyf,,,,,smna,cnbe,,,
,478915095,9/13/2023 1:18:41 PM,Тетяна,remote,PF,carep,lviv,961713553,,lvivska,lvivskyi,lvivska_2,,,,,yes,39,male,yescap,0,,yes,,rphr,,rrip,,asca,,ndyl,,yes,no,,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,other,простінки та на комунікації,yes,,no,,,no,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,478911457,9/13/2023 1:11:58 PM,Олексій,remote,PF,carep,lviv,680574022,,lvivska,lvivskyi,lvivska_2,,,,,yes,67,female,yescap,3,3,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,smdi,,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дякую за турботу. Дуже приємно отримувати допомогу,
,478908789,9/13/2023 1:06:31 PM,Олексій,remote,PF,carep,lviv,992239414,,lvivska,lvivskyi,lvivska_2,,,,,yes,72,female,yescap,1,1,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,no,dbbd,,rtvs,,,,,,,,,,,,,,,,,,smdi,,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Велика подяка за допомогу,
,478903685,9/13/2023 12:57:44 PM,Олексій,remote,PF,carep,lviv,665335209,,lvivska,lvivskyi,lvivska_2,,,,,yes,74,female,yescap,1,1,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trtw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Щиро дякуємо за таку потрібну і важливу допомогу,
,478903343,9/13/2023 12:56:57 PM,Тетяна,remote,PF,carep,lviv,679470259,,lvivska,lvivskyi,lvivska_2,,,,,yes,40,male,yescap,2,2,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbtd,,rtvs,,,,,,,,,,,,,,,no,,,smwi,,yes,,no,,,yes,,piys,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tphi | tphs | tpla,,no,,no,,,rcyc,,rcyc,yes,pvyq,,,,,smyc,cnbp,,,
,478888105,9/13/2023 12:21:53 PM,Олексій,remote,PF,carep,lviv,964230964,,lvivska,lvivskyi,lvivska_2,,,,,yes,49,female,yescap,2,2,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Велика подяка за допомогу,
,478885707,9/13/2023 12:16:43 PM,Тетяна,remote,PF,carep,lviv,989593104,,lvivska,lvivskyi,lvivska_2,,,,,yes,38,female,yescap,2,2,yes,,rphr,,rrip,,asca,,ndyf,,yes,no,,trhw,no,,,ndna,,yes,dbad,,rtvs,,,,,,,,,,,,,,,no,,,other,"ще не витрачила, купила лише фарбу",yes,,no,,,no,,piys,,wanb,,no,,,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvyq,,,,,smyc,cnbp,,,
,478880123,9/13/2023 12:06:20 PM,Олексій,remote,PF,carep,lviv,502352287,,lvivska,lvivskyi,lvivska_2,,,,,yes,42,female,yescap,3,3,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,Ремонт житла,yes,,no,,,no,,piym,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Ця допомога дуже важлива для мене у такий важкий час. Дякую Вам,
,478879048,9/13/2023 12:04:15 PM,Тетяна,remote,PF,carep,lviv,676700694,,lvivska,lvivskyi,lvivska_2,,,,,yes,70,male,yescap,2,2,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trhw,no,,,ndna,,yes,dbtd,,rtvs,,,,,,,,,,,,,,,no,,,other,"ще не витратили, заказали вікна, потім будемо робити  внутрішні роботи у квартирі",yes,,no,,,yes,,piys,,wanb,,no,,,,other,родини мешкає в іншій квартирі,,,,,,,,,,,,,,,,,,rsca,,tphi | tpre | tput,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,,
,478874207,9/13/2023 11:53:05 AM,Олексій,remote,PF,carep,lviv,673406923,,lvivska,lvivskyi,lvivska_2,,,,,yes,65,female,yescap,2,2,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,ndnn,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,other,купили пральну машину,yes,,yes,купили пральну машину,rtvs,no,,piyf,,wahd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дуже дякую за таку потрібну допомогу,
,478873869,9/13/2023 11:52:29 AM,Тетяна,remote,PF,carep,lviv,961023132,,lvivska,lvivskyi,lvivska_2,,,,,yes,67,female,yescap,2,2,yes,,rphr,,rrip,,asca,,ndyf,,yes,yes,rele,trhw,no,,,nddk,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,no,,,smwi,,no,"майже всі кошти витратила на вікна, необхідно ще міжкімнатні двері купити та встановити",no,,,no,,piym,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,"Бенефіціар повідомив, що при реєстраціїї була зазанчена сума 25 000 грн., фактично отримала 18 500 грн.",
,478870167,9/13/2023 11:44:14 AM,Тетяна,remote,PF,carep,lviv,991757740,,lvivska,lvivskyi,lvivska_2,,,,,yes,42,male,yescap,1,1,yes,,rphr,,rrip,,asbc,,ndyl,,yes,yes,rets,trhw,no,,,ndna,,yes,dbad,,rtvs,,,,,,,,,,,,,,,no,,,smwi,,yes,,no,,,no,,piys,,wahd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tphi | tput | tpla,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfpf,,,,smna,cnbp,,,
,478867968,9/13/2023 11:38:21 AM,Марина,remote,PF,carep,lviv,935304516,,lvivska,zolochivskyi,,,,,,yes,57,female,yescap,2,2,yes,,rphr,,rrip,,asca,,ndyl,,yes,yes,rets,trtw,no,,,ndnr,,yes,dbcd,,rtvs,,,,,,,,,,,,,,,,,,smdi,,no,Нам ще потрібно відремонтувати вікна.,no,,,yes,,piym,,wahd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tphe | tpsp | tput,,no,,no,,,rcyc,,rcyc,no,,,,nkhb,,,cnbp,,,
,478864372,9/13/2023 11:30:40 AM,Олексій,remote,PF,carep,lviv,630249604,,lvivska,lvivskyi,lvivska_2,,,,,yes,23,female,yesidp,2,2,yes,,rphr,,rrip,,asba,,ndyl,,yes,yes,rets,trhw,no,,,nddk,,yes,dbbd,,rtvs,,,,,,,,,,,,,,,,,,smdi,,yes,,no,,,no,,piyf,,wacd,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,rsca,,tpdk,,no,,no,,,rcyc,,rcyc,yes,pvnp,pfnp,,,,smna,cnbp,,Дякую за турботу. Дуже приємно отримувати допомогу,
